Product Name,Description,Reviewer Name,Review Title,Review,Date,Rating,Verified Purchase,Helpful Votes
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Amore,Not My Favorite from the Paula's Choice Lineup,"Since menopause, although my skin is still oily in areas and I seem to retain a build-up of dead, dull skin, especially in those oily zones. I have to admit, I was using a facial cleanser from a pricey cosmetic site that was great because you would gently exfoliate your skin, leave it on for a short time, then rinse it off. However, that product was expensive, and inconvenient because I had to pay for shipping, unless I spent a bit more. So, I was looking for a replacement. I chose Paula's Choice Skin Perfecting Exfoliant because I love other products from the company. It has Salicylic Acid, which is good for the skin and, according to other reviews, exfoliates well. The problem is that you wash your face, then apply this product and leave it on. Unfortunately, I find it somewhat oily and can feel it on my skin, which is uncomfortable. Because of that, I use it only at bedtime. So far, it hasn’t worked as well as the previous product. I’m uncertain if this is because it isn’t as effective, or because I don’t use it as much as I should since I don’t like the way it feels. So, for me, it isn’t the right product to fit my needs.",11/1/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Níco,I think it’s good?,"I’m going to be honest with you I did not look at the size of the bottle before I bought it so when it came as a teeny tiny travel size for like the price of a full size I was a little taken aback but I used it anyway. I have no idea what it does. I can’t tell the difference. I was confused that it was a liquid exfoliate and that you didn’t need water to use it, but I’m not a skin care guru so I have no idea. I did get it in my mouth once and it was disgusting but I keep using it and it’s not doing anything bad so that’s a plus.",10/15/2024,3,Yes,3
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Bevin,Does what it says,"This toner is not for sensitive skin. It will do what it promises though and purge those pores. For someone with sensitive skin that meant a a breakout all over my nose for me, in the form of painful cystic acne. This may work for people with less sensitive skin, but it was not for me.",10/31/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Kim H,Definitely An Exfoliant!,"Bought due to high reviews, but still deciding if I like this product. For sure - use ONLY at night because it is definitely an exfoliant.  You don't want to include this in your day regiment to see skin flaking off as you apply make-up.  I don't exactly agree with their claim of hydrating. It doesn't dry one out but there is no additional hydrating affect that I can tell.  It is just neutral which is nice for an exfoliating product.  I live in AZ so hydration is a major part of skin care for me. This is exfoliating but not hydrating in my opinion.  And when you think on it, exfoliating and hydrating is an oxymoron.  I don't know how it would do with retinal at night as I've read mixed reviews on using this together with a retinoid - some say definitely don't do, others say it's ok. I tend to be more cautious and have not done.  I'm thinking this could be useful one or two nights a week where one doesn't use a retinoid, or during days when not going anywhere.  On the plus plus side, it has no odor, and for the money it is ALOT of product.  I can see this lasting several years.  Age 55, combo skin, occasional acne. As I said, still deciding if I like and/or need this.",5/26/2024,3,Yes,43
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,leo,i think it's not for me,"so many people have good experiences eith this so i think maybe just my skin didn't like it. i have never had sensitive skin. usually things work for me. so when i kept being recommended this, i thought i should give it a go. it didn't do anything for my acne or skin, it didn't tone at all.in fact it made my skin dry out immensely before becoming an oil slick immediately after and it made me break out in hives on my chin, mouth corners, forehead, under eyes/cheeks, and eye brow/eyelid areas.the instructions say not to rinse it off so i didn't but when i noticed that even with just using it once or twice a week (after three months of every other day as it says) it was only making my skin tough and flakey and break out more and caused hives on me. i started to rinse it off but that didn't help either. what helped was completely stopping using it and my skin STILL isn't back to normal.",8/5/2024,3,Yes,4
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Nutts,Expensive for the volume,You don't realize how small 1oz is until you see this bottle.,10/16/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Not for narrow feet,Didn’t see to do anything for me,"I’ve used this for a few months. Cycling with a mild retinol, hydrating moisturizer and vitamin c. I can’t attribute any skin changes to this product specifically. I feel whether I used it or not my skin was the same.The vitamin C (ROC) made the biggest difference in skin texture and pigmentation. I’ll give it another try.Tiny bottle but you don’t need much.",10/2/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Cat Pham,Quality,"It doesn't work on my face.my fave is oily skin. While using this product, my face break out more and more. Omg, so terrible! 🥲🥲",9/4/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Bittersweetie,Not sure,I'm not really sure what this is supposed to do I can't really tell if it is doing anything but so far it's not hurting anything either so I guess I'll keep at it.,8/28/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Amazon Customer,Love BUT,"Loved this product. The first one I ordered I saw great results so I ordered a second. When I opened the cap, it had a weird smell like mildew. I didn’t feel like the product was working so I ordered another thinking maybe I had gotten a bad batch, but the third one came and has the same mildew smell. Extremely weird. I have stopped using it b/c of this. I really wish this wasn’t the case b/c I really liked it.",7/29/2024,3,Yes,2
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Emily M,I usually use roden and fields…,So my expectations are high. But this is probably my least favorite toner I’ve ever used,10/3/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Sam,It works but left my skin very dry,"Maybe it just doesn’t go well with combination skin, it left mine super flaky.",10/10/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Lisbeth Palacios,It didn't work for me,I've been using it for 2 months and I don't see much difference.,10/1/2024,3,Yes,3
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Nadia,not for me,it causes breakout for me unfortunately.  I searched and found it bring all the stuff from lower layers to the surface and ( purging) and that's the reason for breakouts. if you don't pick maybe still helps after all diets come to surface. I couldn't use because I pick my acnea,8/31/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Lakia,Very strong,"I like the product, but it's strong. I burned my face using this (around my mouth and chin). I used it once a week and maybe the third time of use it burned. It could also be because after I applied it I used a face steamer too. Just be careful.",7/27/2024,3,Yes,7
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Amazon Customer,"At first I thought this was amazing, but then...","Ugh. I was SO excited to try this based on the rave reviews I read. This is going to be a long review, because I feel I should be specific. I have tried way too many products to count over the last few years, from natural remedies, organic oil cleansing, drugstore products, expensive creams and potions, even Rodan and Fields, and nothing has Worked for me. I was really hoping this would be my miracle. I am in my mid 30's and have been suffering from breakouts for years now, when I never did as a teen. I get a lot of cystic acne and would do anything to fix this awful, humiliating problem. I thought for the longest time that my skin was oily, so for years I have been treating it that way, and drying the hell out of it to the point were it looks dehydrated and dull. On top of that, I get oily, especially in the T zone, BUT also have random dry patches on my nose and in between my eyebrows, and sometimes on the cheeks. I know that hormones and diet are greatly related to skin issues, but I also think the right products for your specific skin type are important and can make a difference.After reading an article on the Paula's Choice website about who BHA's are great for, I seemed to fit the bill 100%. The first night I used it, my hyperpigmented, angry skin looked better already! I was so excited and thought it was gonna be amazing! I used it the next morning and my skin felt too tight during the day, almost likeHow it does after too much sun, so I cut back to using it nightly instead. I do notice it leaves a sort of oily film, and anything oily scares me because it usually means instant breakout. Same thing happens to me with humidity. My skins sucks!!A few days after I used it I started getting random, painful pimples in places I don't normally break out. I know about purging and hoped It was that, but I don't think it is anymore. I started getting one new blemish a day, and most were on either side of my nose (where I never break out) and a few on my cheeks, and the rest scattered around my forehead. I used this for about 2 weeks and then stopped because I can't take it anymore. We had a day of humidity here and that was it- my skin became a mess! So now I'm back to square one...I do think this product could be good for some people, but it is making my specific skin worse :(",5/17/2016,2,Yes,996
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Nicole,Did not workout for my skin,The product left a horrible residue on my skin and it has a slight smell to it that does not smell good.,8/15/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Areli,Not sure about this product,"I purchased this because I struggled with blackheads and white heads as well as enlarged pores. I used this for about a month and I’m not sure if I see a difference. Definitely some of my texture cleared up maybe this is a product I have to use for a longer period of time? I finally ran out today but not sure if I would purchase again. It also has a very odd smell to it, not sure if only mine smelled that way.",6/17/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Scastella,Was this product packaged in 2010,I am concerned this product was packaged 14 years ago? I can’t get the transparency barcode to work.,7/31/2024,3,Yes,5
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Adriana Alvaron,Not notable,No noticeable change. Sticky texture on skin.,9/2/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,WATER,No difference,Didn't see any difference at all.,8/7/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,shannon wells,Terrible smell…,"I bought my first bottle of this in May of ‘23. Loved it!! Used consistently until I ran out last month. Bought my 2nd bottle in January, but right away I noticed it had the most pungent, terrible smell I could not get past. I tried using it 3 times, but could not stomach the smell. I am not super sensitive to smells, and really thought I got a bad batch. I threw that (full) bottle away, waited a few weeks and ordered another bottle. It had the same smell. I used my first bottle for the better part of the year, so I’m unsure which is normal. The “no smell” of my first bottle, or the terrible odor in my 2nd and 3rd. Regardless, I’ve thrown away two full bottles of this product since the first of the year which is quite a chunk of change. Very disappointing.",2/10/2024,3,Yes,16
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Jessica Hewette,Still Under Review,"Honestly still using it to see what it will do but dang the smell is awful. Will give another update is a few weeks, hopefully with a good update!!",7/25/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Giovanna Heindel,Unsure,"I have used this for a bit now, and while I feel tightness in my skin, I not seen any real noticeable difference. Not likely to purchase again.",7/13/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Beronica Larsen,Need to build a tolerance to this product!,I would not recommend this be used daily! It states you can use this twice daily but you need to work up a tolerance to it. If you are on Tretinoin PLEASE use this on nights you are not using Tretinoin as it can be incredibly irritating and damaging to your skin. Had the most awful smell as if you passed a port-a-potty on a summer day and takes a minute for the smell to go away. I use this twice a month as I have noticed my skin can’t quite tolerate it every week. Worked great on helping get rid of my closed comedones but I can attribute that to my Tretinoin use as well. I honestly would not repurchase this product and I cannot get past the smell.,3/1/2024,3,Yes,11
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,wendy Kowalski,No difference,"Been using this product for weeks now, and not noticed any change in my skin.",7/31/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Caitlin B,"Very oily/ acne prone, Tretinoin user","(TDLR - Not crazy about the greasy texture, despite good results. And a little goes a VERY long way.)For starters, I began using this exfoliant along with Tretinoin .05% with the intent of exfoliating dead skin cells, and reducing blackheads and the size of large pores. I use tret every other night, and apply this product 2-3 times a week on my off days. I have not experienced any irritation, but I also make sure I moisturize the **** out of my skin, and avoid dry/flaky areas when they are present.Initially I HATED the greasy texture of this stuff, and due to my very oily skin I thought for sure it would cause a breakout. It really made my skin feel really oily, slick, and shiny, and after waiting 20 minutes to see it it would sink in (it didn't)  I had to wash it off.I realized that maybe I applied way too much, and so reapplied it using only a very small amount on the cotton pad. The end result was so much better, so you only need a VERY thin to come into contact with your skin. After about 20 mins, most of it will sink in, but a very thin film will remain on top of the skin. Therefore some may prefer to use this at night.ANYWHO, despite the slightly oily texture - I have not had any breakouts, and my pores and skin texture has improved immensely. Don't expect to see results on the first and second use, I didn't notice much change until about 1-2 weeks of application.So far I like the results of this product, and it is gentle and effective enough that it works well in combination with tretinoin. And despite my results and the fact that it hasn't made me break out - I'm still not crazy about the texture of this formula, therefore I'm not sure I will be repurchasing this product when I run out. Especially because at this high price point, it needs to be something that I truly 100% love.",2/27/2021,3,Yes,2
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Nmorsy,Leaking,The product was leaking and wasnt sealed properly,7/29/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Satya,Misguiding expiry date,"The media could not be loaded.I have used this product a few times earlier. It works just fine for me, I usually purchase it in sephora but I didn’t have the time so made an online purchase. The bottle shows an expiry date of 12 months, but the sticker on the packaging shows 12/26 which is 2.5 years from now. This is misleading and creating confusion",5/21/2024,3,Yes,13
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Jay,Exfoliant,Showed no Improvement to my skin,7/14/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Audrey S.,"If you actually understand how to use it, it's amazing.","My skin type:- Very Dry, easily dehydrated- Oily nose- Prone to stubborn acne and closed comedones- Redness on chin and cheeks (not rosacea)I already use a nightly Tretinoin cream (.04% concentration) to help with my acne and premature signs of aging but decided with my derm that incorporating a BHA would be a good idea to help with my seriously stubborn closed comedones and some irritating textural issues. It was between this and the Cerave SA lotion and I ultimately decided on this due to the higher concentration of salicylic acid.It's moisturizing, and feels sticky for the first 5-10 minutes after application but seems to sinks in to something of a satin finish on me and I can no longer feel it on my skin. You just have to be a little patient. My skin feels well hydrated and plump after it settles and looks really smooth and my pores aren't as obvious. It sits just fine under makeup for me but I'm not a new user to chemical exfoliants so I don't have lots of dead skin pilling up or sloughing off when I use it, my skin is, for the most part, already very smooth outside the acne and CCs. Occasionally I'll apply it further down my neck/decolletage than usual and WOW do I old skin just ball up and peel right away - it's so gross but also satisfying. So those that don't exfoliate often or are new to BHA/AHAs will likely have issues with foundation until their skin adjusts (but it will adjust). My advice in those cases is to either use this at night for the first few weeks or just accept going barefaced for a little while if you can.I'd strongly suggest not applying this product over anything that you feel does not dry down fully, the times I've attempted to use it after serums or heavier products it takes forever to sink in and sometimes never fully does. I save all my serums and essences for after this has absorbed and it's far easier to work with it as a result. My steps go like this most days: ACWell Licorice toner --- PC 2% BHA --- 10% Niacinamide serum --- TO Matryxil serum --- Secret Key Black Snail cream or Syn-ake cream w/ 3 drops Stratia Fortify oil --- Sunscreen.It works fairly quickly IMO, on my neck where I typically don't apply my Tret at night I noticed the peeling and balling of dead skin on day one and on my face where I have a patch of really awful CCs I noticed them getting smaller and smoother by around day 3-4. I'm going on about 8 days now and they're barely visible unless I'm right up in the mirror and feel as if they're almost gone when I touch my fingers to that area. I do have some slight peeling of the skin around my mouth and nose but it's not terrible (likely because I already exfoliate the heck out of my skin with the tret).Some tips and things keep in mind:1)DO NOT RINSE IT OFF. I don't understand some of the top reviews advising people to do that, it says on the bottle not to rinse and nearly all chemical exfoliators are meant to be left on until the next cleansing specifically so they can do their job. If you rinse it off you're either going to prevent it from properly exfoliating or end up irritating the hell out of your skin. If you have oily skin and feel this might be heavy on you than you can probably just use this on bare skin and  then sunscreen if you use in the AM or a lightweight lotion/cream and be done with it, but you need to leave it on your skin.2)You have got to use sunscreen while you're using this product! Any BHA or AHA exfoliant causes increased sun sensitivity and you have to address that in your routine. You should already use sunscreen daily but it becomes a must when you incorporate a chemical exfoliator or you risk sun damage.3)Less is more! Don't slop this on your face or soak a cotton pad in it, a little goes a long way and you'll be kicking yourself if you apply way too much and have to wait 20+ minutes for it to sink in. Use a shake or two and add more if needed but go easy.4)Expect some irritation initially. Chemical exfoliants can be harsh and rough even on sturdy skin and you have to give yourself time to adjust. Over-exfoliation is a possibility but sometimes just introducing a BHA or AHA into your routine can cause some sensitivity. Don't panic and just be gentle to your skin. Use ceramides (like Cerave Skin Renewing cream) or fatty oils to soothe your face if needed and try to stay away from any harsh products or acids like Vitamin C right after applying this to avoid really burning your face.",1/9/2020,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Fate,Best product,"I recently started using a salicylic acid toner, and I’m genuinely impressed with the results. This toner has transformed my skin, leaving it incredibly smooth and significantly reducing both blackheads and whiteheads.The texture is lightweight and absorbs quickly, making it easy to incorporate into my routine. After just a few weeks of use, I've noticed a marked improvement in my skin's clarity and texture. It effectively exfoliates without being overly harsh, which is a huge plus for my sensitive skin.If you're struggling with stubborn blemishes or uneven texture, I highly recommend giving this toner a try. It's become an essential part of my skincare routine!",10/25/2024,5,Yes,9
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Mimi,Game-Changer for My Skin!,"I’ve been using the Paula’s Choice SKIN PERFECTING 2% BHA Liquid Exfoliant for a few weeks now, and wow—this stuff is legit! My skin has never looked this smooth. I struggle with blackheads, enlarged pores, and the occasional fine lines, but this exfoliant handles it all.After just a few uses, I noticed my pores looked smaller, and the stubborn blackheads on my nose started to clear up. My skin feels softer and more balanced—no more oily T-zone by midday. Plus, it’s gentle enough that I haven’t experienced any redness or irritation, which is a big win since I have somewhat sensitive skin.I apply it every other night after cleansing, and it absorbs quickly without feeling sticky. A little goes a long way, so the bottle will definitely last! If you’re on the fence, trust me—this product is worth every penny.Pro tip: Follow up with a good moisturizer and sunscreen during the day because this stuff really gets your skin working!",10/12/2024,5,Yes,44
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Amazon Customer,Product review,"This product has been a part of my face routine both morning and night for now the 4x I’m buying it. It does exactly what it’s intended to do and better. The 100,000 reviews and 4.5 rating speaks for itself.",10/26/2024,4,Yes,9
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Amazon Customer,The best!!,"I’ve tried everything and nothing can match this.It’s a little oily like others have mentioned but I apply with a cotton round then I rub in with my hands.. this gets it deeper into the skin.  Does not burn and not a terrible smell.  Has reduced pores and reduced reddish tones on my cheeks.  I do not use daily but I do use it 3 times a week., at night.  I wouldn’t Recommend in the morning or using under makeup.  After I apply and rub it in I let it sit for about 30 min then I apply my good nighttime cream. Skip your serums when using this it will just cancele them out especially vit C.  Highly recommend to anyone wanting to shrink pores and even out skin tones/oils!  couldn’t live without it!",10/5/2024,5,Yes,18
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Brenna,Works like magic! Goodbye large pores!,"The lady that does my hair told me about this product, she did me a great big favor. She told me to put it on my face after I wash it, applying it to where I have large pores, my nose. Within just days the poor started to shrink and now they look wonderful. I highly recommend this and I just bought a second bottle for the downstairs bathroom. I like to use exfoliating facial wipes in the morning to clean my face and then I apply this product with either my finger, q-tip or cotton rounds. So if you have large pores I would suggest you get a bottle of this, it will clean them out and shrink them.",10/16/2024,5,Yes,22
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Ashley,Skin feels soft!,I have had enlarged pores my whole life so I wasn’t looking for a miracle to remove them but this product definitely helped make them less visible and just less! And my skin feels so soft! I am 40 and have absolutely no makeup on the photo and you can still see my pores BUT there is a noticeable difference and I’ve been using this product for 3 weeks now! Will buy again!,10/28/2024,5,Yes,10
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Roxanne,LOVE ! LOVE!! LOVE!!!,"The thing has done wonders for my dull uneven skin, I noticed after a few days of using it my skin felt smoother and after a week my skin visibly looked better. I wish I would’ve taken a dedicated before picture. I’ll definitely be purchasing the bigger size, I started out with the mini should as trial run and now I’m obsessed! 10/10",10/26/2024,5,Yes,2
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Amazon Customer,Wow Wow Wow,"I honestly didn't think this stuff would work well, it's hard to tell when a product is reviewed so highly if it'll actually work for you.My skin is very sensitive. It is either very dry or super red but this stuff is a LIFESAVER. My skin has never looked better. It does have a weird smell but this is the price you pay for beauty fellas.",10/24/2024,5,Yes,3
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Brittany,Game Changer,This stuff has been a game changer for my skin. After I’d say 7-10 days my skin is totally glowing. It doesn’t burn or tingle but I’m used to acids on my face. It does have a slight odor but to be expected and doesn’t both me at all. I would recommend working up to daily because it can dry your skin out but it’s definitely a staple in my night time routine.,10/17/2024,5,Yes,3
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Syeda,Awesome product!,I tried the travel size first as I didn’t know if it was for me but after trying the travel size it worked so well on my skin I had to go ahead and get the normal size,10/31/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Petunia  Conejos,Exfoliating but not at all stripping,"This is my favorite exfoliator, it's hard to go wrong with Paula's Choice, though it is a bit pricey for me. However I don't use this daily, more like twice a week so this does last for a while making it a worthwhile investment. I love that this is exfoliating however not at all irritating. I have very oily acne prone skin hat irritates easily, most exfoliators sting my skin, specially when used regularly. This one doesn't sting at all and gets the job donde. Will 100% rebuy.",10/9/2024,5,Yes,5
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Shelly,Only buy for sebaceous glands on face,"I bought this and the BHA 9 spot treatment for sebaceous gland bumps on my face. I honestly can't tell if it works. I've been using it for over a year. They aren't getting bigger, but not shrinking. I keep using it since I don't know if this is helping slow down the bumps from getting bigger. I would not waste the money if you're looking for help with blackheads or milias. If it wasn't for the sebaceous glands and hoping it's preventing them from getting larger, I wouldn't waste the money.",10/8/2024,5,Yes,4
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Riley,So far I've only used it twice so I don't have much to say about it yet but I do like it,I've heard that this kind of ingredients are really good for your skin so I spent way more than I normally would but I actually really like it. We'll see how it does on my skin. So far no irritation. You can just strip some on your fingers if you don't want to waste it by putting on it on the cotton ball or a pad. Doesn't take much.,10/15/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Komattee,Great product,"Been using this for a while and within days i felt like i was seeing results. It dried my skin after use but i applied face cream to help. I saw some very gentle peeling after some time so i knew it was working, my face just felt and looked more even toned, firm and clean",10/18/2024,4,Yes,4
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Emily Heater,This product is life changing!,"This stuff is the real deal. Seriously. My skin is so nice and smooth I keep going over to the mirror to make sure it’s real. I cannot remember the last time my skin was this clear, probably in my pre-pubescent days. I’m not getting white heads anymore on my cheeks like usual. I’m also not getting the continuous stream of blackheads on my cheeks like usual. The texture of my skin is so smooth. For years and years I searched for a solution for my textured cheeks. No matter what I tried, I had bumps along my hairline and covering my cheeks. Could not get rid of these pesky bumps until one day I randomly did a search for “blackhead extraction” and this popped up. It had over 100,000 reviews so I said screw it, I’ll try it.And I can genuinely say, this product has changed my life. By MAJORLY boosting my confidence and FINALLY getting rid of the bumps I had on my cheeks for at least 10 years. I’ve tried so many different serums, creams, gadgets, diet changes, you name it.  And nothing has even come close to what this product has done for me. This product is priceless. I will be a customer for life.",9/15/2024,5,Yes,51
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Kindle Customer,Effective,"Got this to help with dark spots on my face. You’ll notice a difference under a week’s use. So far, I’ve not noticed any negative effect except for the very drying effect. I just follow it with a moisturizer.",10/28/2024,5,Yes,4
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Alice Coley,Liquid gold for the skin!,I never write reviews unless they are great and this stuff wow.. it works!!! I never have had bad skin other than the occasional breakout. But found myself struggling with blackheads/ clogged pores. Since I’ve started using this product it’s almost as if all of it has vanished. I’d say I started noticing a difference between 7-10 days. For the first few weeks of using this I was peeling like crazy. But after week 3 that completely stopped. My skin has never looked better and I will continue to buy this forever!!!!,10/4/2024,5,Yes,10
